N,P,K,temperature,humidity,ph,rainfall,label
180,60,90,14.7,67.71020478,4.98,293.36,potato
180,60,90,26.73636364,81.53266842,4.94,1426.3,potato
180,60,90,26.51818182,82.20604351,5.16,1299.26,potato
180,60,90,23.73636364,81.04301957,4.82,2169.32,potato
180,60,90,28.50727273,81.45173889,5,421.14,potato
180,60,90,28.08181818,81.54223845,5.02,1037.32,potato
80,50,30,27.65454545,83.03083222,5.42,884.5,pumpkin
80,50,30,27.65454545,84.79468926,5.58,884.5,pumpkin
80,50,30,27.65454545,83.53912072,5.52,884.5,pumpkin
80,50,30,27.65454545,84.66368018,5.64,884.5,pumpkin
80,50,30,27.65454545,83.27433816,5.5,884.5,pumpkin
80,50,30,27.65454545,83.26497922,5.34,884.5,pumpkin
80,50,30,27.65454545,84.62908438,5.68,884.5,pumpkin
25,100,50,27.65454545,90.21815534,6.06,884.5,radish
25,100,50,27.65454545,90.25212305,5.86,884.5,radish
25,100,50,27.65454545,90.26055877,5.98,884.5,radish
25,100,50,26.01818182,90.30647788,5.82,1350.025,radish
25,100,50,26.01818182,89.97943474,6.1,1350.025,radish
25,100,50,27.65454545,89.92318843,6.12,884.5,radish
25,100,50,27.65454545,90.06783067,6.08,884.5,radish
25,100,50,26.01818182,90.28899984,5.96,1350.025,radish
25,100,50,26.01818182,90.30501303,5.84,1350.025,radish
25,100,50,26.01818182,90.23644918,6.06,1350.025,radish
25,100,50,26.01818182,90.31967822,5.92,1350.025,radish
50,40,20,29.26666667,85.76219184,5.62,654.34,ragi
50,40,20,22.6,82.56669027,5.4,1246.715,ragi
50,40,20,33.58333333,79.06186919,5.5,840.46,ragi
50,40,20,26.36666667,83.658446,5.36,607.48,ragi
50,40,20,29.26666667,85.30717019,5.54,654.34,ragi
50,40,20,30.43,78.88526665,5.66,1011.49,ragi
50,40,20,25.46,86.00124859,5.62,288.3,ragi
50,40,20,25.46,83.38839817,5.38,288.3,ragi
50,40,20,25.66666667,83.45693109,5.44,1110.78,ragi
50,40,20,29.26666667,85.75100079,5.64,654.34,ragi
50,40,20,33.58333333,79.42866941,5.46,840.46,ragi
50,40,20,22.676,56.19585727,5.42,75.32,ragi
50,40,20,26.43333333,86.89939301,5.66,207.55,ragi
50,40,20,22.6,82.6157777,5.36,1246.715,ragi
50,40,20,22.6,85.04978775,5.62,1246.715,ragi
50,40,20,33.58333333,78.44481072,5.68,840.46,ragi
50,40,20,22.6,85.0466552,5.6,1246.715,ragi
50,40,20,26.43333333,83.89277144,5.44,207.55,ragi
50,40,20,28.5,84.6892404,5.52,1145.22,ragi
50,40,20,28.5,83.33842841,5.36,1145.22,ragi
50,40,20,21.3,83.29029325,5.54,199.2125,ragi
50,40,20,25.66666667,86.19575825,5.64,976.06,ragi
50,40,20,27.31666667,83.68185034,5.46,2879.86,ragi
50,40,20,30.61666667,79.10428874,5.46,790.98,ragi
50,40,20,25.66666667,83.59199458,5.36,1110.78,ragi
50,40,20,29.95636364,79.82026124,5.54,810.26,ragi
50,40,20,28.5,83.20336492,5.42,1145.22,ragi
50,40,20,25.46,83.19012676,5.32,288.3,ragi
50,40,20,27,83.52607549,5.38,1997.12,ragi
50,40,20,33.58333333,79.42866941,5.42,840.46,ragi
50,40,20,26.36666667,86.30091027,5.64,607.48,ragi
50,40,20,29.56666667,85.31685848,5.54,297.66,ragi
50,40,20,22.6,83.4593633,5.52,1246.715,ragi
50,40,20,28.68,85.16322151,5.54,770.44,ragi
50,40,20,29.56666667,83.48657269,5.48,297.66,ragi
50,40,20,25.66666667,84.10875395,5.5,1110.78,ragi
50,40,20,29.26666667,84.59889751,5.52,654.34,ragi
50,40,20,21.3,84.23790883,5.64,199.2125,ragi
50,40,20,22.676,56.56194207,5.32,75.32,ragi
50,40,20,33.58333333,79.53032927,5.32,840.46,ragi
50,40,20,29.56666667,84.60858579,5.52,297.66,ragi
50,40,20,28.5,86.34809633,5.58,1145.22,ragi
50,40,20,21.3,84.24386304,5.6,199.2125,ragi
50,40,20,23.56,84.42349241,5.6,167.38,ragi
50,40,20,28.68,83.09851956,5.38,770.44,ragi
50,40,20,29.56666667,83.93470834,5.5,297.66,ragi
50,40,20,28.03333333,86.17384525,5.64,1151.02,ragi
50,40,20,23.56,82.59398028,5.52,167.38,ragi
50,40,20,33.58333333,79.53374948,5.36,840.46,ragi
50,40,20,25.83333333,82.34649179,5.36,157.31,ragi
50,40,20,25.83333333,82.24782526,5.4,157.31,ragi
50,40,20,26.36666667,83.52338251,5.44,607.48,ragi
50,40,20,29.56666667,86.18172237,5.68,297.66,ragi
50,40,20,28.5,83.33842841,5.38,1145.22,ragi
50,40,20,25.83333333,85.58472748,5.66,157.31,ragi
50,40,20,28.5,86.38844254,5.68,1145.22,ragi
50,40,20,25.574,57.79875572,5.34,98.94,ragi
50,40,20,26.36666667,83.46017459,5.32,607.48,ragi
50,40,20,25.66666667,83.39372317,5.32,976.06,ragi
50,40,20,23.56,81.47935394,5.48,167.38,ragi
50,40,20,29.26666667,83.47688441,5.48,654.34,ragi
50,40,20,30.43,79.27620672,5.32,1011.49,ragi
50,40,20,29.26666667,85.76640255,5.66,654.34,ragi
50,40,20,22.6,82.41750629,5.34,1246.715,ragi
50,40,20,28.5,83.24097018,5.4,1145.22,ragi
50,40,20,23.56,81.43987237,5.36,167.38,ragi
50,40,20,29.26666667,83.11901401,5.44,654.34,ragi
50,40,20,28.03333333,83.44674888,5.4,1151.02,ragi
50,40,20,23.56,84.45676955,5.66,167.38,ragi
50,40,20,33.58333333,79.44510513,5.4,840.46,ragi
50,40,20,25.66666667,86.22536113,5.6,976.06,ragi
50,40,20,23.56,81.10168622,5.44,167.38,ragi
50,40,20,28.68,83.47904203,5.46,770.44,ragi
50,40,20,26.36666667,86.33512363,5.66,607.48,ragi
50,40,20,22.6,85.06767029,5.56,1246.715,ragi
50,40,20,30.61666667,79.25588327,5.38,790.98,ragi
50,40,20,22.6,85.27356402,5.58,1246.715,ragi
50,40,20,33.58333333,79.52083586,5.56,840.46,ragi
50,40,20,25.83333333,85.7004225,5.68,157.31,ragi
50,40,20,22.6,82.54129824,5.46,1246.715,ragi
50,40,20,21.3,84.54507697,5.68,199.2125,ragi
50,40,20,25.46,83.29093995,5.4,288.3,ragi
50,40,20,26.36666667,86.30999702,5.62,607.48,ragi
50,40,20,25.83333333,82.14822038,5.32,157.31,ragi
50,40,20,21.3,84.24699558,5.62,199.2125,ragi
50,40,20,30.61666667,78.92987864,5.6,790.98,ragi
50,40,20,25.66666667,85.48952651,5.54,1110.78,ragi
50,40,20,30.26666667,55.4362681,5.5,113.7,ragi
50,40,20,30.61666667,78.94898859,5.48,790.98,ragi
50,40,20,25.46,86.36537783,5.58,288.3,ragi
50,40,20,30.61666667,78.18430442,5.68,790.98,ragi
50,40,20,28.68,86.01835138,5.58,770.44,ragi
50,40,20,25.574,57.80792924,5.38,98.94,ragi
50,40,20,33.58333333,79.2919832,5.48,840.46,ragi
50,40,20,30.26666667,56.04179378,5.38,113.7,ragi
50,40,20,22.6,82.41750629,5.32,1246.715,ragi
50,40,20,29.56666667,85.77855591,5.66,297.66,ragi
50,40,20,23.56,81.91431893,5.5,167.38,ragi
50,40,20,27.65454545,83.65773237,5.38,884.5,ragi
50,40,20,29.56666667,86.17468829,5.58,297.66,ragi
50,40,20,30.26666667,55.69734295,5.54,113.7,ragi
50,40,20,30.43,79.14205679,5.4,1011.49,ragi
50,40,20,28.5,85.40071495,5.54,1145.22,ragi
50,40,20,23.56,84.58358906,5.58,167.38,ragi
50,40,20,25.83333333,82.21021999,5.44,157.31,ragi
50,40,20,22.676,56.52602964,5.34,75.32,ragi
50,40,20,29.26666667,83.2516621,5.38,654.34,ragi
50,40,20,30.61666667,79.10428874,5.42,790.98,ragi
50,40,20,33.58333333,79.53374948,5.38,840.46,ragi
50,40,20,28.5,84.01536294,5.5,1145.22,ragi
50,40,20,30.26666667,55.71344264,5.6,113.7,ragi
50,40,20,28.33333333,86.1652054,5.56,1166.94,ragi
50,40,20,27.65454545,86.50541047,5.58,884.5,ragi
50,40,20,28.33333333,83.42158636,5.38,1166.94,ragi
50,40,20,25.66666667,84.74662494,5.52,1110.78,ragi
50,40,20,21.3,84.44778532,5.58,199.2125,ragi
50,40,20,28.5,85.95119728,5.66,1145.22,ragi
50,40,20,33.58333333,79.21231678,5.66,840.46,ragi
50,40,20,27.65454545,83.45201216,5.32,884.5,ragi
50,40,20,29.18636364,83.11901401,5.44,1026.64,ragi
50,40,20,26.36666667,84.15342276,5.5,607.48,ragi
50,40,20,28.68,82.96587147,5.44,770.44,ragi
50,40,20,30.61666667,79.02403964,5.54,790.98,ragi
50,40,20,22.6,82.6157777,5.38,1246.715,ragi
50,40,20,22.03333333,82.41750629,5.34,664.94,ragi
50,40,20,28.5,85.9484207,5.62,1145.22,ragi
50,40,20,22.6,82.27879986,5.42,1246.715,ragi
50,40,20,30.43,79.00767139,5.54,1011.49,ragi
50,40,20,28.68,82.89279935,5.32,770.44,ragi
50,40,20,28.03333333,83.54420711,5.36,1151.02,ragi
50,40,20,33.58333333,79.28153167,5.6,840.46,ragi
50,40,20,27.65454545,83.80670024,5.46,884.5,ragi
50,40,20,25.46,86.030171,5.66,288.3,ragi
50,40,20,29.56666667,83.12870229,5.44,297.66,ragi
50,40,20,22.03333333,82.27879986,5.42,664.94,ragi
50,40,20,21.3,81.85296855,5.5,199.2125,ragi
50,40,20,26.36666667,83.658446,5.38,607.48,ragi
50,40,20,28.5,85.93933395,5.64,1145.22,ragi
50,40,20,28.03333333,84.81389867,5.52,1151.02,ragi
50,40,20,25.66666667,83.56412931,5.48,1110.78,ragi
50,40,20,28.5,85.96893683,5.6,1145.22,ragi
50,40,20,25.76,55.60019496,5.52,10.265748,ragi
50,40,20,25.574,57.80541224,5.36,98.94,ragi
50,40,20,28.22333333,82.24345161,5.4,168.257,ragi
50,40,20,25.66666667,86.2299716,5.66,1110.78,ragi
50,40,20,34.01,78.46657888,5.68,579.75,ragi
50,40,20,22.6,85.07871016,5.66,1246.715,ragi
50,40,20,29.18636364,83.04594189,5.34,1026.64,ragi
50,40,20,28.03333333,84.17602768,5.5,1151.02,ragi
50,40,20,25.46,86.57946808,5.68,288.3,ragi
50,40,20,28.03333333,86.182932,5.62,1151.02,ragi
50,40,20,21.3,84.17432511,5.56,199.2125,ragi
50,40,20,34.01,79.27965115,5.62,579.75,ragi
50,40,20,22.03333333,82.6157777,5.36,664.94,ragi
50,40,20,25.83333333,83.73836476,5.52,157.31,ragi
50,40,20,28.5,83.1327082,5.34,1145.22,ragi
50,40,20,26.36666667,83.80741387,5.46,607.48,ragi
50,40,20,22.6,85.70842243,5.68,1246.715,ragi
50,40,20,26.36666667,85.53419532,5.54,607.48,ragi
50,40,20,26.43333333,86.86649827,5.62,207.55,ragi
50,40,20,26.36666667,84.79129375,5.52,607.48,ragi
50,40,20,28.68,85.61554321,5.62,770.44,ragi
50,40,20,27.31666667,83.39781898,5.42,2879.86,ragi
50,40,20,28.03333333,86.32205801,5.56,1151.02,ragi
50,40,20,22.03333333,82.6157777,5.38,664.94,ragi
50,40,20,25.66666667,86.56897424,5.58,1110.78,ragi
50,40,20,27.65454545,86.12237338,5.62,884.5,ragi
50,40,20,27,84.60213729,5.52,1997.12,ragi
50,40,20,25.66666667,83.45693109,5.42,1110.78,ragi
50,40,20,21.3,81.37665952,5.36,199.2125,ragi
50,40,20,23.56,81.43866406,5.38,167.38,ragi
50,40,20,22.03333333,85.03471424,5.6,664.94,ragi
50,40,20,21.3,82.51237252,5.52,199.2125,ragi
50,40,20,27.65454545,86.13219689,5.66,884.5,ragi
50,40,20,25.83333333,82.34528348,5.38,157.31,ragi
50,40,20,25.46,83.79602713,5.5,288.3,ragi
50,40,20,29.56666667,85.7955288,5.6,297.66,ragi
50,40,20,29.26666667,83.04594189,5.32,654.34,ragi
50,40,20,25.66666667,83.49453636,5.4,1110.78,ragi
50,40,20,33.58333333,79.64650462,5.58,840.46,ragi
50,40,20,22.6,82.38599808,5.48,1246.715,ragi
50,40,20,29.4,82.0629819,5.4,162.72,ragi
50,40,20,28.5,83.1327082,5.32,1145.22,ragi
50,40,20,30.26666667,56.17527796,5.68,113.7,ragi
50,40,20,28.33333333,83.28652287,5.42,1166.94,ragi
50,40,20,33.58333333,79.36150614,5.54,840.46,ragi
50,40,20,29.56666667,83.64187285,5.46,297.66,ragi
50,40,20,25.46,83.19012676,5.34,288.3,ragi
50,40,20,21.3,81.03968169,5.44,199.2125,ragi
50,40,20,27.65454545,83.65140008,5.48,884.5,ragi
50,40,20,33.58333333,79.53374948,5.34,840.46,ragi
50,40,20,28.33333333,86.36610661,5.58,1166.94,ragi
50,40,20,28.03333333,86.56596909,5.58,1151.02,ragi
50,40,20,23.56,81.38663086,5.46,167.38,ragi
50,40,20,29.56666667,86.04901953,5.56,297.66,ragi
50,40,20,25.66666667,86.56897424,5.58,976.06,ragi
50,40,20,21.3,81.17838812,5.32,199.2125,ragi
50,40,20,21.3,81.17838812,5.34,199.2125,ragi
50,40,20,28.5,83.71653547,5.46,1145.22,ragi
50,40,20,25.574,57.81077979,5.48,98.94,ragi
50,40,20,29.18636364,86.16500001,5.58,1026.64,ragi
50,40,20,22.6,84.2208756,5.54,1246.715,ragi
50,40,20,25.83333333,84.36623199,5.54,157.31,ragi
50,40,20,33.58333333,79.42866941,5.44,840.46,ragi
50,40,20,28.03333333,83.54420711,5.38,1151.02,ragi
50,40,20,28.5,86.14778975,5.56,1145.22,ragi
50,40,20,21.3,81.03968169,5.42,199.2125,ragi
50,40,20,29.56666667,83.26135038,5.36,297.66,ragi
50,40,20,27.65454545,84.11546906,5.5,884.5,ragi
50,40,20,25.83333333,82.14822038,5.34,157.31,ragi
50,40,20,25.83333333,82.21021999,5.42,157.31,ragi
50,40,20,22.6,85.04070099,5.64,1246.715,ragi
50,40,20,25.66666667,83.45693109,5.44,976.06,ragi
50,40,20,33.58333333,79.24915703,5.64,840.46,ragi
50,40,20,29.56666667,83.12870229,5.42,297.66,ragi
50,40,20,25.66666667,84.74662494,5.52,976.06,ragi
50,40,20,30.26666667,55.81551704,5.58,113.7,ragi
50,40,20,28.03333333,83.40914362,5.42,1151.02,ragi
50,40,20,25.66666667,83.39372317,5.34,1110.78,ragi
50,40,20,25.83333333,85.32659301,5.56,157.31,ragi
50,40,20,25.46,86.15948411,5.56,288.3,ragi
50,40,20,29.26666667,86.16500001,5.58,654.34,ragi
50,40,20,25.574,58.44632872,5.64,98.94,ragi
50,40,20,30.26666667,55.57439198,5.44,113.7,ragi
50,40,20,28.68,82.96587147,5.42,770.44,ragi
50,40,20,29.4,82.83471136,5.5,162.72,ragi
50,40,20,30.26666667,56.09379208,5.34,113.7,ragi
50,40,20,25.83333333,85.55524615,5.6,157.31,ragi
50,40,20,25.83333333,85.52564327,5.64,157.31,ragi
50,40,20,28.5,83.20336492,5.44,1145.22,ragi
50,40,20,25.66666667,83.71942947,5.46,976.06,ragi
50,40,20,30.61666667,79.18336937,5.56,790.98,ragi
50,40,20,27.31666667,86.13860427,5.66,2879.86,ragi
50,40,20,29.26666667,83.2516621,5.36,654.34,ragi
50,40,20,30.26666667,55.76523241,5.62,113.7,ragi
50,40,20,29.56666667,83.05351623,5.32,297.66,ragi
50,40,20,25.83333333,83.06187004,5.5,157.31,ragi
50,40,20,28.03333333,86.59231508,5.68,1151.02,ragi
50,40,20,25.66666667,86.2299716,5.66,976.06,ragi
50,40,20,29.56666667,83.26135038,5.38,297.66,ragi
50,40,20,29.18636364,83.15420387,5.4,1026.64,ragi
50,40,20,29.26666667,86.03933125,5.56,654.34,ragi
50,40,20,28.03333333,83.3384869,5.34,1151.02,ragi
50,40,20,25.46,83.51583306,5.46,288.3,ragi
50,40,20,30.26666667,55.82097943,5.4,113.7,ragi
50,40,20,23.56,81.10168622,5.42,167.38,ragi
50,40,20,33.58333333,79.257883,5.62,840.46,ragi
50,40,20,25.66666667,86.204845,5.62,1110.78,ragi
50,40,20,25.46,85.19541041,5.54,288.3,ragi
50,40,20,27.65454545,86.78679849,5.68,884.5,ragi
50,40,20,29.4,82.38657571,5.48,162.72,ragi
50,40,20,22.6,82.27879986,5.44,1246.715,ragi
50,40,20,28.33333333,83.74109383,5.46,1166.94,ragi
50,40,20,28.03333333,83.40914362,5.44,1151.02,ragi
50,40,20,30.43,79.08792048,5.46,1011.49,ragi
50,40,20,22.676,57.11858934,5.64,75.32,ragi
50,40,20,25.76,55.27521242,5.4,10.265748,ragi
50,40,20,25.574,58.35954649,5.66,98.94,ragi
50,40,20,28.22333333,82.67481621,5.46,168.257,ragi
50,40,20,29.56666667,83.16389216,5.4,297.66,ragi
50,40,20,27.65454545,83.52266888,5.44,884.5,ragi
50,40,20,28.33333333,83.32412813,5.4,1166.94,ragi
50,40,20,25.574,58.4645744,5.62,98.94,ragi
50,40,20,27,86.13249511,5.66,1997.12,ragi
50,40,20,23.56,81.24160096,5.34,167.38,ragi
50,40,20,25.83333333,85.53473002,5.62,157.31,ragi
50,40,20,22.6,82.82149231,5.5,1246.715,ragi
50,40,20,27,83.5197432,5.48,1997.12,ragi
50,40,20,26.43333333,87.20764098,5.58,207.55,ragi
50,40,20,26.36666667,86.41844853,5.56,607.48,ragi
50,40,20,25.574,58.41278463,5.6,98.94,ragi
50,40,20,25.66666667,83.59199458,5.38,1110.78,ragi
50,40,20,29.18636364,83.11901401,5.42,1026.64,ragi
50,40,20,25.66666667,86.204845,5.62,976.06,ragi
50,40,20,25.46,83.38839817,5.36,288.3,ragi
50,40,20,29.18636364,85.30717019,5.54,1026.64,ragi
50,40,20,29.18636364,83.04594189,5.32,1026.64,ragi
50,40,20,25.66666667,83.39372317,5.32,1110.78,ragi
50,40,20,30.26666667,56.09379208,5.36,113.7,ragi
50,40,20,23.56,81.38957662,5.4,167.38,ragi
50,40,20,25.574,57.9333984,5.5,98.94,ragi
50,40,20,28.33333333,83.21586615,5.34,1166.94,ragi
50,40,20,25.66666667,83.71942947,5.46,1110.78,ragi
50,40,20,29.56666667,83.05351623,5.34,297.66,ragi
50,40,20,29,55.18987838,5.46,3.274569,ragi
50,40,20,30.43,79.08792048,5.44,1011.49,ragi
50,40,20,30.26666667,56.1054401,5.32,113.7,ragi
50,40,20,22.03333333,85.26162306,5.58,664.94,ragi
50,40,20,30.61666667,79.29599519,5.36,790.98,ragi
50,40,20,25.66666667,83.59199458,5.38,976.06,ragi
50,40,20,34.01,79.45043757,5.46,579.75,ragi
50,40,20,21.3,81.37665952,5.38,199.2125,ragi
50,40,20,26.36666667,86.33051316,5.6,607.48,ragi
50,40,20,23.562,57.05055948,4.98,73.47,rapeseed
50,40,20,22.676,56.48341862,5.16,75.32,rapeseed
50,40,20,20.8,73.74403021,4.84,127.68,rapeseed
50,40,20,22.676,56.64393266,5.06,75.32,rapeseed
50,40,20,23.56,81.45769253,4.9,167.38,rapeseed
50,40,20,22.28,81.09164418,5.12,152.54,rapeseed
50,40,20,21.704,54.15399766,5.08,41.3,rapeseed
50,40,20,23.106,56.71567565,5.06,87.2,rapeseed
50,40,20,22.38,56.72835779,5.1,94.02,rapeseed
50,40,20,22.38,56.74292723,4.96,94.02,rapeseed
50,40,20,23.562,56.98848402,5.06,73.47,rapeseed
50,40,20,22.676,56.63549125,5.08,75.32,rapeseed
50,40,20,23.562,57.10608235,4.94,73.47,rapeseed
50,40,20,27.276,55.32777004,5.02,15.34,rapeseed
50,40,20,18.92,66.33348809,4.88,70.598,rapeseed
50,40,20,23.562,56.82796999,5.16,73.47,rapeseed
50,40,20,21.704,54.26158965,4.94,41.3,rapeseed
50,40,20,22.676,56.47342715,5.14,75.32,rapeseed
50,40,20,18.58,72.33406641,5.06,122.42,rapeseed
50,40,20,22.676,56.70600811,4.96,75.32,rapeseed
50,40,20,23.562,57.05055948,4.96,73.47,rapeseed
50,40,20,23.56,81.19163744,5.14,167.38,rapeseed
50,40,20,22.676,56.76153098,4.94,75.32,rapeseed
50,40,20,23.106,56.90162923,4.94,87.2,rapeseed
50,40,20,22.676,56.55440084,5.18,75.32,rapeseed
50,40,20,23.56,81.47514596,4.94,167.38,rapeseed
50,40,20,23.562,57.03344296,5.02,73.47,rapeseed
50,40,20,22.766,54.66902466,5.16,19.38,rapeseed
50,40,20,23.562,57.12390593,4.88,73.47,rapeseed
50,40,20,27.276,55.25249429,5.06,15.34,rapeseed
50,40,20,18.92,66.33348809,4.9,70.598,rapeseed
50,40,20,23.56,81.45769253,4.86,167.38,rapeseed
50,40,20,22.38,56.91831211,4.88,94.02,rapeseed
50,40,20,23.562,56.98008544,5.12,73.47,rapeseed
50,40,20,22.38,56.56629369,5.14,94.02,rapeseed
50,40,20,18.58,72.33406641,5.04,122.42,rapeseed
50,40,20,22.766,54.70384629,5.04,19.38,rapeseed
50,40,20,27.86666667,83.34214756,5.1,516.68,rapeseed
50,40,20,15.852,66.03636883,4.9,56.236,rapeseed
50,40,20,22.28,81.19216456,4.88,152.54,rapeseed
50,40,20,22.766,54.74312556,5.18,19.38,rapeseed
50,40,20,22.676,56.63553407,5.12,75.32,rapeseed
50,40,20,23.106,56.91945281,4.86,87.2,rapeseed
50,40,20,22.38,56.57628516,5.16,94.02,rapeseed
50,40,20,21.66,80.85895871,5.16,145.76,rapeseed
50,40,20,22.676,56.79166599,4.9,75.32,rapeseed
50,40,20,25.574,57.70460532,5.02,98.94,rapeseed
50,40,20,22.28,81.18004311,4.98,152.54,rapeseed
50,40,20,23.56,81.42755753,5.08,167.38,rapeseed
50,40,20,23.106,56.93176424,4.92,87.2,rapeseed
50,40,20,22.766,54.67700392,5.06,19.38,rapeseed
50,40,20,22.6,82.25626926,5.16,1246.715,rapeseed
50,40,20,22.676,56.6888916,5,75.32,rapeseed
50,40,20,22.38,56.91831211,4.86,94.02,rapeseed
50,40,20,23.106,56.70723424,5.1,87.2,rapeseed
50,40,20,27.276,55.26086674,5.16,15.34,rapeseed
50,40,20,21.704,54.16403196,5.16,41.3,rapeseed
50,40,20,22.38,56.76580335,5.04,94.02,rapeseed
50,40,20,20.8,73.84217776,5.08,127.68,rapeseed
50,40,20,23.106,56.70727706,5.12,87.2,rapeseed
50,40,20,23.56,81.44557109,5.06,167.38,rapeseed
50,40,20,23.562,57.12390593,4.86,73.47,rapeseed
50,40,20,21.3,81.28240527,4.94,199.2125,rapeseed
50,40,20,14.6,76.23599709,5.14,169.82,rapeseed
50,40,20,21.704,54.29172465,4.9,41.3,rapeseed
50,40,20,22.28,80.99660014,5.18,152.54,rapeseed
50,40,20,22.676,56.77935456,4.88,75.32,rapeseed
50,40,20,18.58,72.1623057,4.86,122.42,rapeseed
50,40,20,22.38,56.94899983,4.84,94.02,rapeseed
50,40,20,20.312,66.24000371,4.94,66.52,rapeseed
50,40,20,22.28,81.20961798,4.94,152.54,rapeseed
50,40,20,25.574,57.77832728,4.92,98.94,rapeseed
50,40,20,21.3,81.26495185,4.9,199.2125,rapeseed
50,40,20,27.016,54.46326582,5.1,5.274,rapeseed
50,40,20,23.562,56.81797851,5.14,73.47,rapeseed
50,40,20,22.676,56.78172137,4.84,75.32,rapeseed
50,40,20,20.8,73.74403021,4.82,127.68,rapeseed
50,40,20,20.8,73.79236109,5.12,127.68,rapeseed
50,40,20,23.562,56.98004262,5.1,73.47,rapeseed
50,40,20,12.5,72.92578096,5.04,140.52,rapeseed
50,40,20,22.28,81.18004311,5,152.54,rapeseed
50,40,20,27.65454545,83.3545553,4.82,884.5,rapeseed
50,40,20,21.704,54.15399766,5.1,41.3,rapeseed
50,40,20,22.676,56.70600811,4.98,75.32,rapeseed
50,40,20,22.28,81.19216456,4.82,152.54,rapeseed
50,40,20,23.562,57.12627274,4.84,73.47,rapeseed
50,40,20,23.106,56.76063459,5.02,87.2,rapeseed
50,40,20,22.766,54.65899036,5.1,19.38,rapeseed
50,40,20,25.44,83.09903433,5.06,446.14,rapeseed
50,40,20,23.106,56.93863134,4.82,87.2,rapeseed
50,40,20,23.56,81.42755753,5.1,167.38,rapeseed
50,40,20,22.38,56.90320616,4.94,94.02,rapeseed
50,40,20,15.852,66.03636883,4.96,56.236,rapeseed
50,40,20,14.6,76.00418702,4.84,169.82,rapeseed
50,40,20,14.7,78.3582286,4.96,293.36,rapeseed
50,40,20,20.8,73.79236109,5.14,127.68,rapeseed
50,40,20,20.8,73.86019132,5.02,127.68,rapeseed
50,40,20,22.766,54.72048639,4.96,19.38,rapeseed
50,40,20,22.766,54.70336987,5,19.38,rapeseed
50,40,20,18.92,66.31427095,5.12,70.598,rapeseed
50,40,20,23.106,56.70723424,5.08,87.2,rapeseed
50,40,20,22.38,56.72840061,5.12,94.02,rapeseed
50,40,20,22.38,56.94899983,4.82,94.02,rapeseed
50,40,20,21.704,54.15404049,5.12,41.3,rapeseed
